"","X","Region","Year","Taxon","Depth","Length"
"19339",19339,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",163,28
"19340",19340,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",163,35
"19341",19341,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",163,35
"19342",19342,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",440,31
"19343",19343,"Antarctic Peninsula",2006,"CHAENOCEPHALUS ACERATUS",126,50
"19344",19344,"Antarctic Peninsula",2006,"CHAENOCEPHALUS ACERATUS",126,40
"19345",19345,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",126,36
"19346",19346,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",126,35
"19347",19347,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",126,40
"19348",19348,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",126,36
"19349",19349,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",126,38
"19350",19350,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",126,37
"19351",19351,"Antarctic Peninsula",2006,"GYMNODRACO ACUTICEPS",126,24
"19352",19352,"Antarctic Peninsula",2006,"GYMNODRACO ACUTICEPS",126,29
"19353",19353,"Antarctic Peninsula",2006,"GYMNODRACO ACUTICEPS",126,28
"19354",19354,"Antarctic Peninsula",2006,"GYMNODRACO ACUTICEPS",126,39
"19355",19355,"Antarctic Peninsula",2006,"GYMNODRACO ACUTICEPS",126,41
"19356",19356,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",126,21
"19357",19357,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",126,20
"19358",19358,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",126,20
"19359",19359,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",126,20
"19360",19360,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",126,20
"19361",19361,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",126,23
"19362",19362,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",126,20
"19363",19363,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",126,24
"19364",19364,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",126,20
"19365",19365,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",126,23
"19366",19366,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",126,19
"19367",19367,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",126,19
"19368",19368,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",126,21
"19369",19369,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",126,19
"19370",19370,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",126,13
"19371",19371,"Antarctic Peninsula",2006,"TREMATOMUS NEWNESI",126,17
"19372",19372,"Antarctic Peninsula",2006,"TREMATOMUS NEWNESI",126,19
"19373",19373,"Antarctic Peninsula",2006,"TREMATOMUS NEWNESI",126,20
"19374",19374,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",126,32
"19375",19375,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",126,32
"19376",19376,"Antarctic Peninsula",2006,"CHAMPSOCEPHALUS GUNNARI",126,46
"19377",19377,"Antarctic Peninsula",2006,"CHAMPSOCEPHALUS GUNNARI",126,36
"19378",19378,"Antarctic Peninsula",2006,"NOTOTHENIA ROSSII",126,40
"19379",19379,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",126,28
"19380",19380,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",126,38
"19381",19381,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",126,28
"19382",19382,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",126,27
"19383",19383,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",126,31
"19384",19384,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",440,32
"19385",19385,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",126,29
"19386",19386,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",126,34
"19387",19387,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",126,17
"19388",19388,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",126,29
"19389",19389,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",126,28
"19390",19390,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",126,35
"19391",19391,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",126,22
"19392",19392,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",126,26
"19393",19393,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",126,24
"19394",19394,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",126,36
"19395",19395,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",126,24
"19396",19396,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",126,31
"19397",19397,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",126,27
"19398",19398,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",126,24
"19399",19399,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",126,25
"19400",19400,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",126,26
"19401",19401,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",126,24
"19402",19402,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",126,27
"19403",19403,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",126,19
"19404",19404,"Antarctic Peninsula",2006,"NOTOTHENIA CORIICEPS",126,39
"19405",19405,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",440,32
"19406",19406,"Antarctic Peninsula",2006,"NOTOTHENIA CORIICEPS",126,36
"19407",19407,"Antarctic Peninsula",2006,"NOTOTHENIA CORIICEPS",126,36
"19408",19408,"Antarctic Peninsula",2006,"NOTOTHENIA CORIICEPS",126,39
"19409",19409,"Antarctic Peninsula",2006,"NOTOTHENIA CORIICEPS",126,41
"19410",19410,"Antarctic Peninsula",2006,"NOTOTHENIA CORIICEPS",126,39
"19411",19411,"Antarctic Peninsula",2006,"NOTOTHENIA CORIICEPS",126,36
"19412",19412,"Antarctic Peninsula",2006,"NOTOTHENIA CORIICEPS",126,38
"19413",19413,"Antarctic Peninsula",2006,"NOTOTHENIA CORIICEPS",126,32
"19414",19414,"Antarctic Peninsula",2006,"NOTOTHENIA CORIICEPS",126,37
"19415",19415,"Antarctic Peninsula",2006,"TREMATOMUS HANSONI",334,36
"19416",19416,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",334,33
"19417",19417,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",334,37
"19418",19418,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",334,31
"19419",19419,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",334,31
"19420",19420,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",334,37
"19421",19421,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",334,35
"19422",19422,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",334,30
"19423",19423,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",334,28
"19424",19424,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",334,30
"19425",19425,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",334,28
"19426",19426,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",334,30
"19427",19427,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",440,37
"19428",19428,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",334,29
"19429",19429,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",334,30
"19430",19430,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",334,27
"19431",19431,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",334,28
"19432",19432,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",334,21
"19433",19433,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",334,25
"19434",19434,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",334,30
"19435",19435,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",334,28
"19436",19436,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",334,29
"19437",19437,"Antarctic Peninsula",2006,"PAGETOPSIS MACROPTERUS",334,23
"19438",19438,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN NUDIFRONS",334,18
"19439",19439,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN NUDIFRONS",334,17
"19440",19440,"Antarctic Peninsula",2006,"TREMATOMUS SCOTTI",334,17
"19441",19441,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",334,23
"19442",19442,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN LARSENI",334,17
"19443",19443,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN LARSENI",334,17
"19444",19444,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN LARSENI",334,19
"19445",19445,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN LARSENI",334,19
"19446",19446,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN LARSENI",334,12
"19447",19447,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN LARSENI",334,18
"19448",19448,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN LARSENI",334,16
"19449",19449,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN LARSENI",334,13
"19450",19450,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN LARSENI",334,19
"19451",19451,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN LARSENI",334,18
"19452",19452,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN LARSENI",334,14
"19453",19453,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN LARSENI",334,17
"19454",19454,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN LARSENI",334,16
"19455",19455,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",334,26
"19456",19456,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",334,29
"19457",19457,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",334,24
"19458",19458,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",334,27
"19459",19459,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",334,26
"19460",19460,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",334,28
"19461",19461,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",334,6
"19462",19462,"Antarctic Peninsula",2006,"DACODRACO HUNTERI",755,12
"19463",19463,"Antarctic Peninsula",2006,"NEOPAGETOPSIS IONAH",755,43
"19464",19464,"Antarctic Peninsula",2006,"AETHOTAXIS MITOPTERYX",755,14.8
"19465",19465,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,160
"19466",19466,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,166
"19467",19467,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,165
"19468",19468,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,173
"19469",19469,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,160
"19470",19470,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,170
"19471",19471,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,140
"19472",19472,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,151
"19473",19473,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,134
"19474",19474,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,124
"19475",19475,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,135
"19476",19476,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,128
"19477",19477,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,122
"19478",19478,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,126
"19479",19479,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,116
"19480",19480,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,159
"19481",19481,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,176
"19482",19482,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,141
"19483",19483,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,152
"19484",19484,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,134
"19485",19485,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,135
"19486",19486,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,150
"19487",19487,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,128
"19488",19488,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,144
"19489",19489,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",440,35
"19490",19490,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,135
"19491",19491,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,130
"19492",19492,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,143
"19493",19493,"Antarctic Peninsula",2006,"PLEURAGRAMMA ANTARCTICUM",755,161
"19494",19494,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",755,6
"19495",19495,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",755,26
"19496",19496,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",755,26
"19497",19497,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",755,30
"19498",19498,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",755,21
"19499",19499,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",755,23
"19500",19500,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",755,32
"19501",19501,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",755,30
"19502",19502,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",755,26
"19503",19503,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",755,23
"19504",19504,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",755,29
"19505",19505,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",755,25
"19506",19506,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",755,24
"19507",19507,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",755,24
"19508",19508,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",755,26
"19509",19509,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",755,23
"19510",19510,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",755,22
"19511",19511,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",440,40
"19512",19512,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",755,23
"19513",19513,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",755,23
"19514",19514,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",755,22
"19515",19515,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",755,21
"19516",19516,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",755,22
"19517",19517,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",755,22
"19518",19518,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",353,23
"19519",19519,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",353,26
"19520",19520,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",353,24
"19521",19521,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN LARSENI",353,17
"19522",19522,"Antarctic Peninsula",2006,"TREMATOMUS NICOLAI",353,24
"19523",19523,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",353,20
"19524",19524,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",353,32
"19525",19525,"Antarctic Peninsula",2006,"CRYODRACO ANTARCTICUS",353,39
"19526",19526,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",353,30
"19527",19527,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",353,32
"19528",19528,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",353,26
"19529",19529,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",353,30
"19530",19530,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",353,29
"19531",19531,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",353,28
"19532",19532,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",353,31
"19533",19533,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",353,29
"19534",19534,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",353,29
"19535",19535,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",353,24
"19536",19536,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",353,41
"19537",19537,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",353,33
"19538",19538,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",353,26
"19539",19539,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",353,23
"19540",19540,"Antarctic Peninsula",2006,"NOTOTHENIA CORIICEPS",353,37
"19541",19541,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",353,37
"19542",19542,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",353,41
"19543",19543,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",353,42
"19544",19544,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",353,37
"19545",19545,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",353,36
"19546",19546,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",353,38
"19547",19547,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",353,33
"19548",19548,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",353,35
"19549",19549,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",353,36
"19550",19550,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",353,42
"19551",19551,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",353,40
"19552",19552,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",440,31
"19553",19553,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",231,29
"19554",19554,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",231,36
"19555",19555,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",231,41
"19556",19556,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",231,34
"19557",19557,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",231,37
"19558",19558,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",231,33
"19559",19559,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",231,34
"19560",19560,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",231,33
"19561",19561,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",231,41
"19562",19562,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",231,29
"19563",19563,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",231,34
"19564",19564,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",231,28
"19565",19565,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",231,37
"19566",19566,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",231,29
"19567",19567,"Antarctic Peninsula",2006,"TREMATOMUS BERNACCHII",231,27
"19568",19568,"Antarctic Peninsula",2006,"TREMATOMUS NEWNESI",231,21
"19569",19569,"Antarctic Peninsula",2006,"TREMATOMUS NEWNESI",231,18
"19570",19570,"Antarctic Peninsula",2006,"TREMATOMUS NEWNESI",231,19
"19571",19571,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",440,37
"19572",19572,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",353,38
"19573",19573,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",353,36
"19574",19574,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",353,37
"19575",19575,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",353,36
"19576",19576,"Antarctic Peninsula",2006,"GYMNODRACO ACUTICEPS",222,24
"19577",19577,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",222,23
"19578",19578,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",222,23
"19579",19579,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",222,24
"19580",19580,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",222,22
"19581",19581,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",222,22
"19582",19582,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",222,23
"19583",19583,"Antarctic Peninsula",2006,"TREMATOMUS EULEPIDOTUS",222,20
"19584",19584,"Antarctic Peninsula",2006,"LEPIDONOTOTHEN LARSENI",222,17
"19585",19585,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",222,42
"19586",19586,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",222,36
"19587",19587,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",222,40
"19588",19588,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",222,33
"19589",19589,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",222,36
"19590",19590,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",222,32
"19591",19591,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",222,34
"19592",19592,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",222,34
"19593",19593,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",440,43
"19594",19594,"Antarctic Peninsula",2006,"CHIONODRACO RASTROSPINOSUS",222,40
"19595",19595,"Antarctic Peninsula",2006,"NOTOTHENIA CORIICEPS",222,36
"19596",19596,"Antarctic Peninsula",2006,"TREMATOMUS HANSONI",222,36
"19597",19597,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",222,31
"19598",19598,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",222,31
"19599",19599,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",222,27
"19600",19600,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",222,22
"19601",19601,"Antarctic Peninsula",2006,"CHAENODRACO WILSONI",222,22
"19602",19602,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,26
"19603",19603,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,36
"19604",19604,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,38
"19605",19605,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,41
"19606",19606,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,38
"19607",19607,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,42
"19608",19608,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,39
"19609",19609,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,35
"19610",19610,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,34
"19611",19611,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,39
"19612",19612,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,22
"19613",19613,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,42
"19614",19614,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,32
"19615",19615,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",440,43
"19616",19616,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,34
"19617",19617,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,36
"19618",19618,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,39
"19619",19619,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,35
"19620",19620,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,34
"19621",19621,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,34
"19622",19622,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,34
"19623",19623,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,35
"19624",19624,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,37
"19625",19625,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,34
"19626",19626,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,35
"19627",19627,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,35
"19628",19628,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,30
"19629",19629,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,33
"19630",19630,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,35
"19631",19631,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,39
"19632",19632,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,44
"19633",19633,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,26
"19634",19634,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,29
"19635",19635,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",222,34
"19636",19636,"Antarctic Peninsula",2006,"GOBIONOTOTHEN GIBBERIFRONS",440,40
