"","X","Region","Year","Taxon","Depth","Length"
"5977",5977,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,23
"5978",5978,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,24
"5979",5979,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,25
"5980",5980,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,26
"5981",5981,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,27
"5982",5982,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,28
"5983",5983,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,29
"5984",5984,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,30
"5985",5985,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,31
"5986",5986,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,32
"5987",5987,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,33
"5988",5988,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,34
"5989",5989,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,35
"5990",5990,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,36
"5991",5991,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,37
"5992",5992,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,38
"5993",5993,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,39
"5994",5994,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,40
"5995",5995,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,41
"5996",5996,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,21
"5997",5997,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,22
"5998",5998,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,23
"5999",5999,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,24
"6000",6000,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,25
"6001",6001,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,26
"6002",6002,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,27
"6003",6003,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,28
"6004",6004,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,29
"6005",6005,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,30
"6006",6006,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,31
"6007",6007,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,32
"6008",6008,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,33
"6009",6009,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,34
"6010",6010,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,35
"6011",6011,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,36
"6012",6012,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,37
"6013",6013,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,38
"6014",6014,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,39
"6015",6015,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,40
"6016",6016,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,41
"6017",6017,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",367,42
"6018",6018,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",374,21
"6019",6019,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",374,24
"6020",6020,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",374,25
"6021",6021,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",374,26
"6022",6022,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",374,27
"6023",6023,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",374,28
"6024",6024,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",374,29
"6025",6025,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",374,30
"6026",6026,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",374,31
"6027",6027,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",374,32
"6028",6028,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",374,33
"6029",6029,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",374,34
"6030",6030,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",374,35
"6031",6031,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",374,36
"6032",6032,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",374,37
"6033",6033,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",374,38
"6034",6034,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",374,39
"6035",6035,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",374,40
"6036",6036,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",374,44
"6037",6037,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",375,24
"6038",6038,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",375,25
"6039",6039,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",375,26
"6040",6040,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",375,27
"6041",6041,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",375,28
"6042",6042,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",375,29
"6043",6043,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",375,30
"6044",6044,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",375,31
"6045",6045,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",375,32
"6046",6046,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",375,33
"6047",6047,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",375,34
"6048",6048,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",375,36
"6049",6049,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",375,37
"6050",6050,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",375,39
"6051",6051,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",378,19
"6052",6052,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",378,20
"6053",6053,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",378,21
"6054",6054,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",378,22
"6055",6055,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",378,23
"6056",6056,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",378,24
"6057",6057,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",378,25
"6058",6058,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",378,26
"6059",6059,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",378,27
"6060",6060,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",378,28
"6061",6061,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",378,29
"6062",6062,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",378,30
"6063",6063,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",378,31
"6064",6064,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",378,32
"6065",6065,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",378,33
"6066",6066,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",378,34
"6067",6067,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",378,35
"6068",6068,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",378,36
"6069",6069,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",378,37
"6070",6070,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",378,38
"6071",6071,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",378,41
"6072",6072,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,16
"6073",6073,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,21
"6074",6074,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,22
"6075",6075,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,23
"6076",6076,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,24
"6077",6077,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,25
"6078",6078,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,26
"6079",6079,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,27
"6080",6080,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,28
"6081",6081,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,29
"6082",6082,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,30
"6083",6083,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,31
"6084",6084,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,32
"6085",6085,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,33
"6086",6086,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,34
"6087",6087,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,35
"6088",6088,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,36
"6089",6089,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,24
"6090",6090,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,27
"6091",6091,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,28
"6092",6092,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,29
"6093",6093,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,30
"6094",6094,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,31
"6095",6095,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,32
"6096",6096,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,33
"6097",6097,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,34
"6098",6098,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,35
"6099",6099,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,36
"6100",6100,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,37
"6101",6101,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,38
"6102",6102,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,39
"6103",6103,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,40
"6104",6104,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,41
"6105",6105,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",387,43
"6106",6106,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",389,27
"6107",6107,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",389,30
"6108",6108,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",389,32
"6109",6109,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",389,33
"6110",6110,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",389,34
"6111",6111,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",389,35
"6112",6112,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",389,36
"6113",6113,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",402,17
"6114",6114,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",402,23
"6115",6115,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",402,27
"6116",6116,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",402,29
"6117",6117,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",402,30
"6118",6118,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",402,31
"6119",6119,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",402,32
"6120",6120,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",402,33
"6121",6121,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",402,34
"6122",6122,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",402,35
"6123",6123,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",402,36
"6124",6124,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",402,38
"6125",6125,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",402,42
"6126",6126,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",406,21
"6127",6127,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",406,23
"6128",6128,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",406,24
"6129",6129,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",406,27
"6130",6130,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",406,28
"6131",6131,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",406,29
"6132",6132,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",406,30
"6133",6133,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",406,31
"6134",6134,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",406,32
"6135",6135,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",406,33
"6136",6136,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",406,34
"6137",6137,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",406,35
"6138",6138,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",406,36
"6139",6139,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",406,37
"6140",6140,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",406,38
"6141",6141,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",406,40
"6142",6142,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",415,31
"6143",6143,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",415,32
"6144",6144,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",415,33
"6145",6145,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",415,36
"6146",6146,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",416,20
"6147",6147,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",416,23
"6148",6148,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",416,24
"6149",6149,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",416,26
"6150",6150,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",416,27
"6151",6151,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",416,28
"6152",6152,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",416,29
"6153",6153,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",416,30
"6154",6154,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",416,31
"6155",6155,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",416,32
"6156",6156,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",416,33
"6157",6157,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",416,34
"6158",6158,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",416,35
"6159",6159,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",416,36
"6160",6160,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",416,37
"6161",6161,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",416,38
"6162",6162,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",416,39
"6163",6163,"South Orkney Is.",1999,"GOBIONOTOTHEN GIBBERIFRONS",416,40
"6164",6164,"South Orkney Is.",1999,"GYMNODRACO ACUTICEPS",271,24
"6165",6165,"South Orkney Is.",1999,"GYMNODRACO ACUTICEPS",271,26
"6166",6166,"South Orkney Is.",1999,"GYMNODRACO ACUTICEPS",304,24
"6167",6167,"South Orkney Is.",1999,"GYMNODRACO ACUTICEPS",304,25
"6168",6168,"South Orkney Is.",1999,"GYMNODRACO ACUTICEPS",315,27
"6169",6169,"South Orkney Is.",1999,"GYMNODRACO ACUTICEPS",318,30
"6170",6170,"South Orkney Is.",1999,"GYMNODRACO ACUTICEPS",346,25
"6171",6171,"South Orkney Is.",1999,"GYMNODRACO ACUTICEPS",364,27
"6172",6172,"South Orkney Is.",1999,"GYMNODRACO ACUTICEPS",367,27
"6173",6173,"South Orkney Is.",1999,"GYMNODRACO ACUTICEPS",406,23
"6174",6174,"South Orkney Is.",1999,"GYMNODRACO ACUTICEPS",423,24
"6175",6175,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",134,10
"6176",6176,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",134,13
"6177",6177,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",134,14
"6178",6178,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",134,15
"6179",6179,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",134,16
"6180",6180,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",134,17
"6181",6181,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",134,18
"6182",6182,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",134,19
"6183",6183,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",134,20
"6184",6184,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",135,14
"6185",6185,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",135,18
"6186",6186,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",136,12
"6187",6187,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",136,14
"6188",6188,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",136,15
"6189",6189,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",136,17
"6190",6190,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",136,18
"6191",6191,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",136,19
"6192",6192,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",136,20
"6193",6193,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",136,21
"6194",6194,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",136,22
"6195",6195,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",138,14
"6196",6196,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",138,15
"6197",6197,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",138,16
"6198",6198,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",138,17
"6199",6199,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",138,18
"6200",6200,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",138,19
"6201",6201,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",138,20
"6202",6202,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",138,14
"6203",6203,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",138,15
"6204",6204,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",138,16
"6205",6205,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",138,17
"6206",6206,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",138,18
"6207",6207,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",138,20
"6208",6208,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",143,12
"6209",6209,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",143,13
"6210",6210,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",143,15
"6211",6211,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",143,17
"6212",6212,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",143,18
"6213",6213,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",143,19
"6214",6214,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",143,20
"6215",6215,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",143,21
"6216",6216,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",143,22
"6217",6217,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",143,23
"6218",6218,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",149,15
"6219",6219,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",149,16
"6220",6220,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",149,18
"6221",6221,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",166,12
"6222",6222,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",166,13
"6223",6223,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",166,14
"6224",6224,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",166,15
"6225",6225,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",166,16
"6226",6226,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",166,17
"6227",6227,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",166,18
"6228",6228,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",166,19
"6229",6229,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",171,13
"6230",6230,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",171,14
"6231",6231,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",171,15
"6232",6232,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",171,16
"6233",6233,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",171,17
"6234",6234,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",171,19
"6235",6235,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",178,12
"6236",6236,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",178,14
"6237",6237,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",178,16
"6238",6238,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",178,17
"6239",6239,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",178,18
"6240",6240,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",178,19
"6241",6241,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",178,20
"6242",6242,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",181,11
"6243",6243,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",181,13
"6244",6244,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",181,15
"6245",6245,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",181,16
"6246",6246,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",181,18
"6247",6247,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",183,15
"6248",6248,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",183,17
"6249",6249,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",183,19
"6250",6250,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",183,10
"6251",6251,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",183,18
"6252",6252,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",203,14
"6253",6253,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",203,16
"6254",6254,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",203,17
"6255",6255,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",203,18
"6256",6256,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",203,19
"6257",6257,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",203,20
"6258",6258,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",203,21
"6259",6259,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",204,16
"6260",6260,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",204,18
"6261",6261,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",204,19
"6262",6262,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",205,12
"6263",6263,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",205,16
"6264",6264,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",205,17
"6265",6265,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",205,18
"6266",6266,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",205,19
"6267",6267,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",213,17
"6268",6268,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",213,18
"6269",6269,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",213,19
"6270",6270,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",222,14
"6271",6271,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",222,15
"6272",6272,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",222,16
"6273",6273,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",222,17
"6274",6274,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",222,18
"6275",6275,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",222,19
"6276",6276,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",222,20
"6277",6277,"South Orkney Is.",1999,"LEPIDONOTOTHEN LARSENI",224,15
